No.,施設所在地,施設方書,施設屋号,営業者名,営業所電話番号,許可番号,業種,初回許可日,許可開始日,許可満了日
565,東京都世田谷区経堂一丁目１２番１０号,松原ビル　２階,中華四川料理　蜀彩,***,3425-1668,5世保生食ほ第862号,飲食店営業,令和5年10月1日,令和5年10月1日,令和11年9月30日
566,東京都世田谷区経堂一丁目１２番１０号,-,横浜餃子軒,株式会社シンキ,03-6413-9480,4世保生食ほ第1015号,飲食店営業,令和4年11月1日,令和4年11月1日,令和11年10月31日
567,東京都世田谷区経堂一丁目１２番１０号,第７２東京ビル１，２階,中華食堂一番館経堂店,株式会社ＫＶＣ一番館,5799-6174,31世保生食ほ第760号,飲食店営業,令和元年7月16日,令和元年7月16日,令和8年7月31日
568,東京都世田谷区経堂一丁目１２番１１号,-,松屋　経堂店,株式会社松屋フーズ,-,5世保生食ほ第1937号,飲食店営業,令和6年5月1日,令和6年5月1日,令和12年4月30日
569,東京都世田谷区経堂一丁目１２番１２号,-,鮨処　喜楽,***,3429-1344,4世保生食ほ第417号,飲食店営業,令和4年7月1日,令和4年7月1日,令和10年6月30日
570,東京都世田谷区経堂一丁目１２番１４号,-,ＬＧＥ（リューゲ）,***,3420-3133,6世保生食ほ第1402号,飲食店営業,令和7年2月1日,令和7年2月1日,令和13年1月31日
571,東京都世田谷区経堂一丁目１２番１４号,-,花坊,***,3706-1278,5世保生食ほ第1196号,飲食店営業,令和5年12月1日,令和5年12月1日,令和11年11月30日
572,東京都世田谷区経堂一丁目１２番１４号,中谷ビル２階,シーシャカフェ　クレイドル,***,-,2世保生食ほ第1416号,飲食店営業,令和2年10月30日,令和2年10月30日,令和8年10月31日
573,東京都世田谷区経堂一丁目１２番１５号,-,Ｆｉｎｅｔｉｍｅ　Ｃｏｆｆｅｅ　Ｒｏａｓｔｅｒｓ,***,03-5799-4130,4世保生食ほ第13号,飲食店営業,令和4年5月1日,令和4年5月1日,令和10年4月30日
574,東京都世田谷区経堂一丁目１６番１０号,-,友福楼,株式会社アカネデザイナーズプランニング,03-6766-7887,3世保生食ほ第1172号,飲食店営業,令和3年11月1日,令和3年11月1日,令和10年10月31日
575,東京都世田谷区経堂一丁目１６番１２号,-,魚眞,有限会社魚眞,03-5450-1125,2世保生食ほ第663号,魚介類販売業,平成25年8月22日,令和2年9月1日,令和9年8月31日
576,東京都世田谷区経堂一丁目１７番１２号,-,Ｌｅ　Ｐｅｔｉｔ　Ｐａｒａｄｉｓ,***,5799-7988,6世保生食ほ第1765号,飲食店営業,令和7年4月1日,令和7年4月1日,令和13年3月31日
577,東京都世田谷区経堂一丁目１７番１２号,ファインハウスＫ１Ｆ,Ｍａｎｅｙａ,株式会社Ｅｎｈｉｔｔｏ,-,6世保生食ほ第618号,飲食店営業,令和6年8月16日,令和6年8月16日,令和12年8月31日
578,東京都世田谷区経堂一丁目１８番６号,カイテキアパートＡ号室,Ｃａｓｓｉｅｌ,合同会社Ｂｏｔｓｃｈａｆｔ,-,5世保生食ほ第1712号,酒類製造業,令和6年2月27日,令和6年2月27日,令和13年2月28日
579,東京都世田谷区経堂一丁目１８番６号,カイテキアパートＡ号室,Ｃａｓｓｉｅｌ,合同会社Ｂｏｔｓｃｈａｆｔ,-,7世保生食ほ第1459号,飲食店営業,令和8年1月26日,令和8年1月26日,令和15年1月31日
580,東京都世田谷区経堂一丁目１８番６号,カイテキアパート１０２,ＣＬＡＳＳＩＣＳ,***,03-6764-2798,4世保生食ほ第5号,飲食店営業,令和4年4月13日,令和4年4月13日,令和10年4月30日
581,東京都世田谷区経堂一丁目１８番１１号,ビル２階,食欲,株式会社食欲,03-6881-3259,31世保生食ほ第1946号,飲食店営業,令和元年12月17日,令和元年12月17日,令和8年12月31日
582,東京都世田谷区経堂一丁目１９番２号,松菱ビル１Ｆ,洋食バル　ウルトラ,***,6413-9326,7世保生食ほ第1595号,飲食店営業,令和8年2月16日,令和8年2月16日,令和15年2月28日
583,東京都世田谷区経堂一丁目１９番５号,-,ひじり家,株式会社アストラーレ・コーポレーション,5477-2003,6世保生食ほ第443号,飲食店営業,令和6年7月1日,令和6年7月1日,令和12年6月30日
584,東京都世田谷区経堂一丁目１９番６号,清水ビル１Ｆ,築地銀だこ　経堂店,株式会社縁屋,5426-2983,5世保生食ほ第454号,飲食店営業,令和5年8月1日,令和5年8月1日,令和12年7月31日
585,東京都世田谷区経堂一丁目１９番６号,三丸ビル１階,ファミリーマート経堂駅前店,ＬＦＭ株式会社,03-5426-3955,4世保生食ほ第203号,飲食店営業,令和4年6月1日,令和4年6月1日,令和11年5月31日
586,東京都世田谷区経堂一丁目１９番７号,セントラル経堂Ｂ１,フォロミー,***,3426-4594,4世保生食ほ第765号,飲食店営業,令和4年9月1日,令和4年9月1日,令和10年8月31日
587,東京都世田谷区経堂一丁目１９番７号,セントラル経堂Ｂ１,ｃｌｕｂ　ｃｕｏｒｅ,有限会社みのりグループ,03-6804-4305,2世保生食ほ第2813号,飲食店営業,平成9年3月7日,令和3年4月1日,令和9年3月31日
588,東京都世田谷区経堂一丁目１９番７号,セントラル経堂Ｂ１Ｆ,せぴあ亭　経堂駅前店,***,3706-8571,7世保生食ほ第1号,飲食店営業,令和7年4月23日,令和7年4月23日,令和14年4月30日
589,東京都世田谷区経堂一丁目１９番７号,セントラル経堂地下１階０１０号,アナログ,***,03-3426-0766,3世保生食ほ第646号,飲食店営業,令和3年8月1日,令和3年8月1日,令和9年7月31日
590,東京都世田谷区経堂一丁目１９番７号,セントラル経堂Ｂ１ー００２号,香氣　四川麺条　経堂店,株式会社オレンジタイム,6413-1665,7世保生食ほ第118号,飲食店営業,令和7年5月1日,令和7年5月1日,令和14年4月30日
591,東京都世田谷区経堂一丁目１９番７号,セントラル経堂Ｂ１　００４号室,凧　ＨＡＮＡＲＥ,有限会社凧,6413-0790,31世保生食ほ第135号,飲食店営業,平成31年4月24日,平成31年4月24日,令和8年4月30日
592,東京都世田谷区経堂一丁目１９番７号,セントラル経堂Ｂ１　００４号室,凧　ＨＡＮＡＲＥ,有限会社凧,6413-0790,7世保生食ほ第1773号,飲食店営業,令和8年4月2日,令和8年4月2日,令和14年4月30日
593,東京都世田谷区経堂一丁目１９番７号,セントラル経堂Ｂ１－００５,経堂ダイニング,ＢＡＲＳＨＡ＆ＢＡＲＵＮ合同会社,5477-9966,7世保生食ほ第258号,飲食店営業,令和7年5月21日,令和7年5月21日,令和13年5月31日
594,東京都世田谷区経堂一丁目１９番７号,セントラル経堂Ｂ１－０１１号室,Ｗｉｎｅ　Ｓｔａｎｄ　Ｅｌｍｏ,***,6879-7407,31世保生食ほ第914号,飲食店営業,令和元年8月23日,令和元年8月23日,令和8年8月31日
595,東京都世田谷区経堂一丁目１９番７号,セントラル経堂２０１号,スナック　凪,***,03-6413-6387,31世保生食ほ第2797号,飲食店営業,令和2年3月31日,令和2年3月31日,令和8年3月31日
596,東京都世田谷区経堂一丁目１９番７号,セントラル経堂００８,串焼と肴　鳥勢飛,株式会社スリーアロウズ,03-6318-8404,4世保生食ほ第1249号,飲食店営業,令和4年11月2日,令和4年11月2日,令和11年11月30日
597,東京都世田谷区経堂一丁目１９番７号,セントラル経堂２１５－２,白黒,株式会社Ａｄａｔｔｏ,03-3427-6141,5世保生食ほ第1006号,飲食店営業,令和5年10月3日,令和5年10月3日,令和11年10月31日
598,東京都世田谷区経堂一丁目１９番１２号,遠州ビル２Ｆ,酒と料理　凧（ハタ）,有限会社凧,3429-5088,7世保生食ほ第1772号,飲食店営業,令和8年3月11日,令和8年3月11日,令和15年3月31日
599,東京都世田谷区経堂一丁目１９番１２号,遠州ビル１Ｆ,デリカのサカイ,有限会社倶楽部二十九,03-5799-6752,2世保生食ほ第2780号,飲食店営業,令和3年4月12日,令和3年4月12日,令和10年4月30日
600,東京都世田谷区経堂一丁目１９番１２号,-,陳家菜房,株式会社佳園,03-6323-7162,4世保生食ほ第1641号,飲食店営業,令和5年1月26日,令和5年1月26日,令和12年1月31日
601,東京都世田谷区経堂一丁目１９番１２号,遠州ビル２階　Ｄ号室,Ｂａｒ　Ｌｕｓｔ,***,-,6世保生食ほ第494号,飲食店営業,令和6年7月12日,令和6年7月12日,令和12年7月31日
602,東京都世田谷区経堂一丁目１９番１５号,グレース経堂１０２,Ｒｉｔｒｏ’ｓ　ｄｅｌｉ,***,-,31世保生食ほ第657号,飲食店営業,令和元年7月22日,令和元年7月22日,令和8年7月31日
603,東京都世田谷区経堂一丁目１９番１５号,グレース経堂１０２,Ｒｉｔｒｏ’ｓ　ｄｅｌｉ,***,-,31世保生食ほ第658号,菓子製造業,令和元年7月22日,令和元年7月22日,令和8年7月31日
604,東京都世田谷区経堂一丁目１９番１５号,グレース経堂１０２,伊酒屋　ｔｏｙｓ,***,5799-7676,31世保生食ほ第659号,飲食店営業,令和元年7月22日,令和元年7月22日,令和8年7月31日
605,東京都世田谷区経堂一丁目１９番１５号,グレース経堂２Ｆ,ＣＡＦＥ　ＫＡＮＯＡ,株式会社ＫＡＮＯＡ,03-5799-6260,3世保生食ほ第610号,飲食店営業,令和3年6月11日,令和3年6月11日,令和9年6月30日
606,東京都世田谷区経堂一丁目２０番１号,-,マクドナルド経堂駅前店,クォリティフーズ株式会社,3429-6855,31世保生食ほ第2734号,飲食店営業,令和2年3月16日,令和2年3月16日,令和9年3月31日
607,東京都世田谷区経堂一丁目２０番１号,-,マクドナルド経堂駅前店,クォリティフーズ株式会社,3429-6855,31世保生食ほ第2735号,菓子製造業,令和2年3月16日,令和2年3月16日,令和9年3月31日
608,東京都世田谷区経堂一丁目２０番１号,-,マクドナルド経堂駅前店,クォリティフーズ株式会社,3429-6855,31世保生食ほ第2736号,アイスクリーム類製造業,令和2年3月16日,令和2年3月16日,令和9年3月31日
609,東京都世田谷区経堂一丁目２１番１６号,経堂森ビルⅡ・１階,ＴＯＫＩ　ＳＥＶＥＮ　ＴＥＡ,株式会社喬宸,03-6881-3268,2世保生食ほ第1970号,飲食店営業,令和3年1月7日,令和3年1月7日,令和9年1月31日
610,東京都世田谷区経堂一丁目２１番１６号,経堂森ビルⅡ３Ｆ,経堂　ガールズバー　ＳＣＡＲＬＥＴ,ＵＮＬＥＤ合同会社,03-4361-6580,4世保生食ほ第1937号,飲食店営業,令和5年3月20日,令和5年3月20日,令和12年3月31日
611,東京都世田谷区経堂一丁目２１番１８号,原田ビル２Ｆ,パブ四季,有限会社四季,3428-5043,6世保生食ほ第914号,飲食店営業,令和6年12月1日,令和6年12月1日,令和13年11月30日
612,東京都世田谷区経堂一丁目２１番１８号,河村ビル,ドトールコーヒーショップ　経堂農大通り店,株式会社ドトールコーヒー,03-5477-8729,6世保生食ほ第1123号,飲食店営業,令和6年11月19日,令和6年11月19日,令和13年11月30日
613,東京都世田谷区経堂一丁目２１番２１号,ショップ経堂１０３,日高屋　経堂農大通店,株式会社ハイデイ日高,03-5426-2752,4世保生食ほ第1102号,飲食店営業,令和4年11月1日,令和4年11月1日,令和11年10月31日
614,東京都世田谷区経堂一丁目２１番２１号,ショップきょうどう１階,串カツ田中経堂店,株式会社マルハンダイニング,03-6413-9344,7世保生食ほ第90号,飲食店営業,令和7年5月1日,令和7年5月1日,令和14年4月30日
615,東京都世田谷区経堂一丁目２１番２１号,ショップ経堂　２階,ＴＷＯ　ＢＲＩＴＳ　ＢＵＲＧＥＲ　ＢＡＲ,株式会社Ｂ　ｐｌａｎ　ｉｎｔｅｒｎａｔｉｏｎａｌ,03-6413-5206,2世保生食ほ第1465号,飲食店営業,令和2年10月23日,令和2年10月23日,令和9年10月31日
616,東京都世田谷区経堂一丁目２１番２１号,ショップきょうどう２階,ゴーゴーカレー経堂店,株式会社ゴーゴーカレーグループ,03-6413-6255,7世保生食ほ第1474号,飲食店営業,令和8年1月21日,令和8年1月21日,令和15年1月31日
617,東京都世田谷区経堂一丁目２１番２２号,-,らぁ麺　時は麺なり,株式会社ＩＮＧＳ,03-5799-6368,3世保生食ほ第537号,飲食店営業,令和3年7月1日,令和3年7月1日,令和9年6月30日
618,東京都世田谷区経堂一丁目２１番２２号,ショップ経堂２Ｆ,常笑かぞく,株式会社三枚目,03-6751-1567,6世保生食ほ第359号,飲食店営業,令和6年7月1日,令和6年7月1日,令和13年6月30日
619,東京都世田谷区経堂一丁目２１番２２号,ショップ経堂２Ｆ,Ｂａｒ　Ｐｒｉｖａｔｅ　Ｐｏｄ,***,6876-3682,7世保生食ほ第1468号,飲食店営業,令和8年1月20日,令和8年1月20日,令和15年1月31日
620,東京都世田谷区経堂一丁目２１番２２号,ショップ経堂１Ｆ,とり鉄　経堂店,鈴木商店合同会社,03-5477-7276,5世保生食ほ第605号,飲食店営業,令和5年7月31日,令和5年7月31日,令和11年7月31日
621,東京都世田谷区経堂一丁目２２番１４号,-,もっこす,***,03-3427-6385,31世保生食ほ第2954号,飲食店営業,昭和53年5月24日,令和2年6月1日,令和8年5月31日
622,東京都世田谷区経堂一丁目２２番１５号,松原ビル１Ｆ,イタリア料理　グレッキオ,***,5477-9367,7世保生食ほ第1307号,飲食店営業,令和7年12月19日,令和7年12月19日,令和13年12月31日
623,東京都世田谷区経堂一丁目２２番１７号,-,酒と肴　升,***,03-6413-9559,5世保生食ほ第1480号,飲食店営業,令和6年2月1日,令和6年2月1日,令和12年1月31日
624,東京都世田谷区経堂一丁目２２番１８号,-,オリアン２,***,3427-6686,2世保生食ほ第2483号,飲食店営業,平成21年3月18日,令和3年4月1日,令和9年3月31日
625,東京都世田谷区経堂一丁目２２番１８号,松村ビル１Ｆ,もつやき　優貴,***,3420-0429,2世保生食ほ第335号,食肉販売業,令和2年5月22日,令和2年5月22日,令和9年5月31日
626,東京都世田谷区経堂一丁目２２番１８号,松村ビル１Ｆ,もつやき　優貴,***,3420-0429,31世保生食ほ第1075号,飲食店営業,平成24年9月20日,令和元年10月1日,令和8年9月30日
627,東京都世田谷区経堂一丁目２２番１８号,タイムポート経堂　２０１,インド・スパイス料理レストラン　ガラムマサラ,***,3427-1985,31世保生食ほ第2299号,飲食店営業,平成25年3月7日,令和2年4月1日,令和9年3月31日
628,東京都世田谷区経堂一丁目２２番１８号,タイムポート１０１,経堂しずる,株式会社Ｅｎｈｉｔｔｏ,03-3429-6677,2世保生食ほ第2304号,飲食店営業,平成26年2月21日,令和3年3月1日,令和10年2月29日
629,東京都世田谷区経堂一丁目２２番２１号,-,六文銭,***,3426-7684,5世保生食ほ第278号,飲食店営業,令和5年7月1日,令和5年7月1日,令和11年6月30日
630,東京都世田谷区経堂一丁目２２番２１号,和田ビル１Ｆ,温野菜　経堂店,株式会社レインズインターナショナル,0354515129,2世保生食ほ第375号,食肉販売業,令和2年5月22日,令和2年5月22日,令和9年5月31日
631,東京都世田谷区経堂一丁目２２番２１号,和田ビル１Ｆ,温野菜　経堂店,株式会社レインズインターナショナル,0354515129,7世保生食ほ第1236号,飲食店営業,令和7年11月28日,令和7年11月28日,令和14年11月30日
632,東京都世田谷区経堂一丁目２３番３号,-,嵯峨野,***,3420-8721,7世保生食ほ第1441号,飲食店営業,令和8年1月1日,令和8年1月1日,令和13年12月31日
633,東京都世田谷区経堂一丁目２３番１３号,-,盛岡冷麺と焼肉　れんが,***,6413-6367,7世保生食ほ第1127号,飲食店営業,令和7年11月6日,令和7年11月6日,令和13年11月30日
634,東京都世田谷区経堂一丁目２３番１６号,三河屋ビル２Ｆ,つぼ八経堂農大通り店,***,3427-9586,2世保生食ほ第635号,飲食店営業,令和2年7月28日,令和2年7月28日,令和9年7月31日
635,東京都世田谷区経堂一丁目２４番１８号,ランドエアビル２／３Ｆ,カラオケ　ＢａｎＢａｎ　経堂店,株式会社シン・コーポレーション,-,3世保生食ほ第1388号,飲食店営業,令和3年11月1日,令和3年11月1日,令和10年10月31日
636,東京都世田谷区経堂一丁目２５番１７号,-,自然派クレープ専門店　ナチュラルクレープ,株式会社ジザイ,3429-9050,2世保生食ほ第1841号,飲食店営業,平成20年12月3日,令和3年1月1日,令和8年12月31日
637,東京都世田谷区経堂一丁目２５番１７号,-,自然派クレープ専門店　ナチュラルクレープ,株式会社ジザイ,3429-9050,2世保生食ほ第1842号,菓子製造業,平成20年12月3日,令和3年1月1日,令和8年12月31日
638,東京都世田谷区経堂一丁目２５番１７号,ルート経堂ビルＢ１Ｆ,水炊き・焼き鳥　とりいちず酒場経堂店,株式会社ＦＳ．ｓｈａｋｅ,03-5799-7450,31世保生食ほ第1109号,飲食店営業,令和元年9月9日,令和元年9月9日,令和8年9月30日
639,東京都世田谷区経堂一丁目２５番１７号,-,東京油そば専門店　鰐,トリゼンダイニング株式会社,03-6413-9366,3世保生食ほ第1363号,飲食店営業,令和3年10月18日,令和3年10月18日,令和9年10月31日
640,東京都世田谷区経堂一丁目２５番１７号,河野ビル１Ｆ,三亀商店,株式会社三代目鳥松,03-6413-5232,4世保生食ほ第1791号,飲食店営業,令和5年3月9日,令和5年3月9日,令和11年3月31日
641,東京都世田谷区経堂一丁目２５番１７号,河野ビル１Ｆ,いっ久どーなつ・いっ久家経堂本店,有限会社リーベル,-,7世保生食ほ第1376号,飲食店営業,令和8年2月13日,令和8年2月13日,令和15年2月28日
642,東京都世田谷区経堂一丁目２５番１９号,-,ＤｏｚｅｎＦｏｕｒ（ダズンフォー）,***,3420-0124,3世保生食ほ第998号,飲食店営業,令和3年9月1日,令和3年9月1日,令和9年8月31日
643,東京都世田谷区経堂一丁目２５番１９号,-,ＤｏｚｅｎＦｏｕｒ（ダズンフォー）,***,3420-0124,3世保生食ほ第999号,菓子製造業,令和3年9月1日,令和3年9月1日,令和9年8月31日
644,東京都世田谷区経堂一丁目２５番１９号,-,焼肉経堂明月館,株式会社　明月館,3420-2397,2世保生食ほ第1649号,飲食店営業,平成26年12月12日,令和3年1月1日,令和8年12月31日
645,東京都世田谷区経堂一丁目２５番１９号,清照ビル１階,鉄板焼肉　大当り,アタリ株式会社,03-3439-8929,6世保生食ほ第1173号,飲食店営業,令和6年12月1日,令和6年12月1日,令和12年11月30日
646,東京都世田谷区経堂一丁目２５番１９号,-,ＴＡＮＤＯＯＲ,株式会社ＡＳＢ,6804-4520,7世保生食ほ第306号,飲食店営業,令和7年6月1日,令和7年6月1日,令和13年5月31日
647,東京都世田谷区経堂一丁目２５番１９号,ＤＯＭＣ経堂ビル２Ｆ,喫茶パタア,***,-,7世保生食ほ第1828号,飲食店営業,令和8年3月12日,令和8年3月12日,令和14年3月31日
648,東京都世田谷区経堂一丁目２６番１０号,-,ＡＮＣＯＲＯ,株式会社ジザイ,-,3世保生食ほ第2368号,飲食店営業,令和4年3月28日,令和4年3月28日,令和10年3月31日
649,東京都世田谷区経堂一丁目２６番１０号,-,おにぎり　大吾郎,株式会社ＤＧＲ,-,7世保生食ほ第524号,飲食店営業,令和7年8月21日,令和7年8月21日,令和13年8月31日
650,東京都世田谷区経堂一丁目２６番１１号,-,果物とお菓子のお店　華果,株式会社Ｓｏｆｆｉｏｎｅ,-,3世保生食ほ第606号,菓子製造業,令和3年6月16日,令和3年6月16日,令和10年6月30日
651,東京都世田谷区経堂一丁目２６番１２号,ビジネスホテル経堂Ｂ１Ｆ,鳥貴族　経堂店,株式会社鳥貴族東日本,03-6413-1994,6世保生食ほ第1401号,飲食店営業,令和7年2月1日,令和7年2月1日,令和14年1月31日
652,東京都世田谷区経堂一丁目２６番１４号,２Ｆ,お好み焼き　ごっつい　経堂,***,03-5939-8479,3世保生食ほ第273号,飲食店営業,平成19年5月24日,令和3年6月1日,令和10年5月31日
653,東京都世田谷区経堂一丁目２６番１５号,２Ｆ,タイ屋　ソンタナ,合同会社工藤商会,03-5426-2329,31世保生食ほ第2659号,飲食店営業,平成26年4月17日,令和2年5月1日,令和8年4月30日
654,東京都世田谷区経堂一丁目２６番１５号,石塚ビル２０１,ひらきや,***,-,5世保生食ほ第503号,飲食店営業,令和5年8月7日,令和5年8月7日,令和11年8月31日
655,東京都世田谷区経堂一丁目３３番１６号,-,セブンイレブン世田谷千歳郵便局前,***,3427-1523,3世保生食ほ第486号,飲食店営業,令和3年6月21日,令和3年6月21日,令和10年6月30日
656,東京都世田谷区経堂一丁目３８番２０号,ハイコーポ経堂１０１,居酒屋　○,***,3420-6900,6世保生食ほ第1032号,飲食店営業,令和6年11月1日,令和6年11月1日,令和12年10月31日
657,東京都世田谷区経堂一丁目３８番２０号,-,タベルナ　バルボーネ,７Ｄａｙｓ　ａ　Ｗｅｅｋ合同会社,6432-6911,2世保生食ほ第1868号,飲食店営業,令和3年1月15日,令和3年1月15日,令和9年1月31日
658,東京都世田谷区経堂一丁目４１番９号,-,東京日石オートガス　株式会社,三和ベンドサービス株式会社,3428-8131,3世保生食ほ第143号,喫茶店営業（自動販売機）,平成23年5月16日,令和3年6月1日,令和8年5月31日
659,東京都世田谷区経堂二丁目１番３号,-,箱根そば経堂店,株式会社小田急レストランシステム,5450-9977,31世保生食ほ第1536号,飲食店営業,平成24年11月29日,令和元年12月1日,令和8年11月30日
660,東京都世田谷区経堂二丁目１番３号,-,セブンーイレブン小田急経堂店,小田急商事株式会社,03-5451-1831,3世保生食ほ第737号,飲食店営業,令和3年6月25日,令和3年6月25日,令和10年6月30日
661,東京都世田谷区経堂二丁目１番３号,-,スターバックスコーヒー　経堂駅店,株式会社小田急レストランシステム,03-6804-4851,2世保生食ほ第578号,飲食店営業,令和2年7月21日,令和2年7月21日,令和9年7月31日
662,東京都世田谷区経堂二丁目１番３３号,経堂コルティ１Ｆ　１０６区画,とんかつ新宿さぼてん,株式会社グリーンハウスフーズ,6413-5401,7世保生食ほ第51号,飲食店営業,令和7年5月1日,令和7年5月1日,令和14年4月30日
663,東京都世田谷区経堂二丁目１番３３号,経堂コルティ１Ｆ　１０８区画,ミスタードーナツ小田急ＯＸ経堂店,株式会社ジョイ・フローラ,03-6413-6961,6世保生食ほ第1871号,飲食店営業,令和7年5月1日,令和7年5月1日,令和14年4月30日
664,東京都世田谷区経堂二丁目１番３３号,経堂コルティ１Ｆ　１０８区画,ミスタードーナツ小田急ＯＸ経堂店,株式会社ジョイ・フローラ,03-6413-6961,6世保生食ほ第1872号,菓子製造業,令和7年5月1日,令和7年5月1日,令和14年4月30日
665,東京都世田谷区経堂二丁目１番３３号,経堂コルティ４Ｆ　４０５区画,リータンタンカフェ　経堂コルティ店,株式会社甘や,3429-1920,6世保生食ほ第1920号,飲食店営業,令和7年5月1日,令和7年5月1日,令和14年4月30日
666,東京都世田谷区経堂二丁目１番３３号,経堂コルティ１Ｆ,京樽　ＯＸ経堂店,株式会社京樽,03-5426-0344,6世保生食ほ第1894号,飲食店営業,令和7年5月1日,令和7年5月1日,令和14年4月30日
667,東京都世田谷区経堂二丁目１番３３号,経堂コルティ１階　１１３区画,フロプレステージュ　経堂ＯＸ店,株式会社フロジャポン,03-5426-3443,6世保生食ほ第1931号,菓子製造業,令和7年5月1日,令和7年5月1日,令和14年4月30日
668,東京都世田谷区経堂二丁目１番３３号,経堂コルティ１階,ＯｄａｋｙｕＯＸ経堂店,小田急商事株式会社,03-3439-8181,6世保生食ほ第1904号,飲食店営業,令和7年5月1日,令和7年5月1日,令和14年4月30日
669,東京都世田谷区経堂二丁目１番３３号,経堂コルティ１階,ＯｄａｋｙｕＯＸ経堂店,小田急商事株式会社,03-3439-8181,6世保生食ほ第1905号,飲食店営業,令和7年5月1日,令和7年5月1日,令和14年4月30日
670,東京都世田谷区経堂二丁目１番３３号,経堂コルティ１階,ＯｄａｋｙｕＯＸ経堂店,小田急商事株式会社,03-3439-8181,6世保生食ほ第1906号,飲食店営業,令和7年5月1日,令和7年5月1日,令和14年4月30日
671,東京都世田谷区経堂二丁目１番３３号,経堂コルティ１階,ＯｄａｋｙｕＯＸ経堂店,小田急商事株式会社,03-3439-8181,6世保生食ほ第1907号,食肉販売業,令和7年5月1日,令和7年5月1日,令和14年4月30日
672,東京都世田谷区経堂二丁目１番３３号,経堂コルティ１階,ＯｄａｋｙｕＯＸ経堂店,小田急商事株式会社,03-3439-8181,6世保生食ほ第1908号,魚介類販売業,令和7年5月1日,令和7年5月1日,令和14年4月30日
673,東京都世田谷区経堂二丁目１番３３号,経堂コルティ１Ｆ,横浜　昇龍園,株式会社大和グループ,03-3428-6868,6世保生食ほ第1903号,飲食店営業,令和7年5月1日,令和7年5月1日,令和14年4月30日
674,東京都世田谷区経堂二丁目１番３３号,経堂コルティ４Ｆ　４０１,叙々苑　経堂コルティ店,株式会社叙々苑,5451-0089,6世保生食ほ第1930号,飲食店営業,令和7年5月1日,令和7年5月1日,令和14年4月30日
675,東京都世田谷区経堂二丁目１番３３号,経堂コルティ４階,イタリアンダイニング　ＤｏＮａ経堂コルティ店,東和フードサービス株式会社,03-5426-3003,6世保生食ほ第1104号,飲食店営業,令和6年12月1日,令和6年12月1日,令和13年11月30日
676,東京都世田谷区経堂二丁目１番３３号,経堂コルティ内４Ｆ　,和幸経堂コルティ店,和幸商事株式会社,03-5450-9330,6世保生食ほ第1672号,飲食店営業,令和7年4月1日,令和7年4月1日,令和14年3月31日
677,東京都世田谷区経堂二丁目１番３３号,４階　４０３号,大戸屋ごはん処　経堂コルティ店,株式会社大戸屋,5799-4929,2世保生食ほ第402号,飲食店営業,令和2年6月3日,令和2年6月3日,令和9年6月30日
678,東京都世田谷区経堂二丁目１番３３号,経堂コルティ１階,はまけい　経堂コルティ店,株式会社ハマケイ,03-6413-0116,3世保生食ほ第1295号,飲食店営業,令和3年10月6日,令和3年10月6日,令和10年10月31日
679,東京都世田谷区経堂二丁目１番３３号,経堂コルティ１階　１０７区画,ドンクエディテ小田急ＯＸ経堂店,株式会社ドンク,0364130577,4世保生食ほ第254号,飲食店営業,令和4年5月17日,令和4年5月17日,令和11年5月31日
680,東京都世田谷区経堂二丁目１番３３号,経堂コルティ　１Ｆ,ビアードパパ　経堂コルティ店,株式会社ＤＡＹ　ＴＯ　ＬＩＦＥ,03-5799-6322,4世保生食ほ第1961号,飲食店営業,令和5年4月14日,令和5年4月14日,令和12年4月30日
681,東京都世田谷区経堂二丁目２番３号,内藤ビル１Ｆ,鉢の木　経堂店,株式会社釜人鉢の木,3429-1808,31世保生食ほ第2592号,飲食店営業,平成20年4月10日,令和2年5月1日,令和8年4月30日
682,東京都世田谷区経堂二丁目２番３号,内藤ビル１Ｆ,鉢の木　経堂店,株式会社釜人鉢の木,3429-1808,31世保生食ほ第2593号,菓子製造業,平成20年4月10日,令和2年5月1日,令和8年4月30日
683,東京都世田谷区経堂二丁目２番３号,内藤ビル１Ｆ,鉢の木　経堂店,株式会社釜人鉢の木,3429-1808,31世保生食ほ第2594号,アイスクリーム類製造業,平成20年4月10日,令和2年5月1日,令和8年4月30日
684,東京都世田谷区経堂二丁目２番３号,内藤ビル１Ｆ,鉢の木　経堂店,株式会社釜人鉢の木,3429-1808,7世保生食ほ第1855号,飲食店営業,令和8年4月2日,令和8年4月2日,令和14年4月30日
685,東京都世田谷区経堂二丁目２番３号,内藤ビル１Ｆ,鉢の木　経堂店,株式会社釜人鉢の木,3429-1808,7世保生食ほ第1856号,菓子製造業,令和8年4月2日,令和8年4月2日,令和14年4月30日
686,東京都世田谷区経堂二丁目２番４号,越前ビル１Ｆ,牛鉄　鉄韓,有限会社山道,3425-2848,2世保生食ほ第362号,食肉販売業,令和2年6月3日,令和2年6月3日,令和9年6月30日
687,東京都世田谷区経堂二丁目２番４号,越前ビル１Ｆ,牛鉄　鉄韓,有限会社山道,3425-2848,6世保生食ほ第216号,飲食店営業,令和6年6月1日,令和6年6月1日,令和13年5月31日
688,東京都世田谷区経堂二丁目２番４号,第一越前ビル３Ｆ,ＲｅＢＯＲＮ経堂,***,6413-5605,6世保生食ほ第791号,飲食店営業,令和6年10月1日,令和6年10月1日,令和12年9月30日
